timestamp,year,month,day,hour,ticker,open,high,low,close,price_change,volume,return,rolling_vol,volatility_7d,volume_change,vol_regime,vol_regime_change,vol_momentum,extreme_down,extreme_up,extreme_reversal_setup,vol_expansion,vol_persistence,drawdown,deep_drawdown,volume_roc,volume_zscore,volume_spike,vwap,vwap_distance,extreme_streak,tail_risk_signal,var_breach_95,var_breach_99,position_size_factor,upside_momentum,open_lag1,high_lag1,low_lag1,close_lag1,volume_lag1,rsi,bb_upper,bb_middle,bb_lower,bb_width,bb_position,atr_normalized,rsi_oversold_extreme,rsi_overbought_extreme,market_stress
2024-08-08,2024,8,3,0,ETHUSDT,2342.79,2724.1,2320.4,2682.5,14.50023262861802,586502.8754,14.499743896192573,5.038552406577207,326.68949986770036,-0.018945489405162053,2,1,1.3412422580073682,0,0,0,0,0,-0.2413572705264825,1,0.6336759750217755,0.5425226538048405,0,2832.690579042871,-0.19734091535276813,0,0,1,1,4.229353332403428,0,2461.33,2551.32,2309.04,2342.8,630115.4228,21.851604802599535,3863.83094628672,3131.151499999999,2398.472053713278,0.6254733193501119,0.0,0.08461245632537524,1,0,0.4
2024-08-09,2024,8,4,0,ETHUSDT,2682.5,2707.98,2552.61,2598.78,-3.120969245107169,406739.9611,-3.1209692451071636,5.040937679757703,246.5609928211494,-0.06921358503843933,2,0,0.5609045694887118,0,0,0,0,0,-0.2650342767935926,1,0.7020047826494586,0.4226326813328389,0,2812.1380268776834,-0.06363778886190122,0,0,0,0,4.229353332403428,1,2342.79,2724.1,2320.4,2682.5,586502.8754,38.31380285945924,3826.715742867338,3090.0999999999995,2353.484257132661,0.5492009266485284,0.22332929078234046,0.07936868099662252,0,0,0.4
2024-08-10,2024,8,5,0,ETHUSDT,2598.79,2644.7,2576.49,2609.92,0.4282762362484121,171012.3619,0.4286626801806914,5.039089622329241,192.93418358403054,-0.3064996299931183,2,0,0.16003949055637268,0,0,0,0,0,-0.2618837530260866,1,-0.20568570798746455,0.016271978927014055,0,2791.813187392299,-0.08257540755542246,0,0,1,1,4.229353332403428,0,2682.5,2707.98,2552.61,2598.78,406739.9611,36.28511770685959,3783.019334105404,3044.1639999999993,2305.3086658945945,0.5686170696291374,0.19859864344130135,0.08034413752537505,0,0,0.4
2024-08-11,2024,8,6,0,ETHUSDT,2609.92,2720.0,2540.0,2555.38,-2.0897192251103465,297098.9145,-2.0897192251103425,5.032235892871455,135.59836280440953,-0.5795535765959436,1,1,-0.20421575685672677,0,0,0,0,0,-0.2773083101427634,1,-0.9359649144997607,-0.49387940531502067,0,2770.4380390190486,-0.07190899768963545,0,0,0,0,4.229353332403428,0,2598.79,2644.7,2576.49,2609.92,171012.3619,36.764915392716766,3723.5920636271467,2997.863999999999,2272.1359363728516,0.5561305048638636,0.23272082241034125,0.07615360926050618,0,0,0.0
2024-08-12,2024,8,0,0,ETHUSDT,2555.38,2750.0,2510.05,2722.3,6.532100900844496,483414.2506,6.532100900844506,5.307418838703702,120.23789647036058,0.7372949604294077,1,0,-0.2950743547515041,0,0,0,0,0,-0.23010135975927054,1,-0.5374335881704511,-0.22522100758260735,0,2730.7541278461667,-0.08468804018120564,0,0,1,1,4.229353332403428,0,2609.92,2720.0,2540.0,2555.38,297098.9145,35.36095183004372,3674.0661117379855,2953.6529999999993,2233.239888262013,0.5638402990850567,0.22358012818563822,0.07725473210177697,0,0,0.0
2024-08-13,2024,8,1,0,ETHUSDT,2722.3,2738.4,2611.37,2702.44,-0.7295301766888339,325668.6964,-0.7295301766888307,5.256573602716111,130.30410005243306,0.6271155060043143,1,0,-0.23960692990744936,0,0,0,0,1,-0.23571800266974366,1,-0.23281634902398385,0.16023295897267,0,2712.4664977834855,-0.01737560571327306,0,0,0,0,4.229353332403428,1,2555.38,2750.0,2510.05,2722.3,483414.2506,42.58714157792329,3599.735151586764,2915.642499999999,2231.549848413234,0.5025843232463468,0.35868690479897897,0.07363383811842678,0,0,0.0
2024-08-14,2024,8,2,0,ETHUSDT,2702.44,2780.0,2632.2,2661.45,-1.5167774307662791,338808.7141,-1.5167774307662807,5.1794323578958945,129.40356173797775,-0.3263154820202564,1,0,-0.25570864070956734,0,0,0,0,0,-0.24731045951265873,1,-0.44472787762908894,-0.20296212003251204,0,2686.455580209614,-0.010368611204297233,0,0,1,1,4.229353332403428,0,2722.3,2738.4,2611.37,2702.44,325668.6964,41.98573015824632,3545.6038783882213,2883.9739999999993,2222.344121611777,0.4896537043473469,0.3628130273966549,0.07223430274723457,0,0,0.0
2024-08-15,2024,8,3,0,ETHUSDT,2661.45,2675.6,2515.71,2569.89,-3.440229949839371,356546.8059,-3.4402299498393685,5.12855907431761,60.97133873893273,0.040347806974548206,0,1,-0.6601540579865717,0,0,0,0,0,-0.27320471051381257,1,-0.16701394870640374,-0.17552972993335994,0,2666.096524949301,-0.018808157750583906,0,0,1,1,4.229353332403428,0,2702.44,2780.0,2632.2,2661.45,338808.7141,40.70795105903279,3512.5049235889037,2858.272499999999,2204.0400764110946,0.49163608077469395,0.34957754086820125,0.0720744411212759,0,0,0.0
2024-08-16,2024,8,4,0,ETHUSDT,2569.9,2630.97,2550.04,2592.73,0.8883614148410416,270684.1373,0.8887539933615907,5.147283877973564,64.93644442286846,0.05235429627929977,0,0,-0.6403918927866916,0,0,0,0,1,-0.26674528835494016,1,1.0849183178260051,-0.1344511412461221,0,2649.9381131265704,-0.04339010146615518,0,0,1,1,4.229353332403428,0,2661.45,2675.6,2515.71,2569.89,356546.8059,37.93104357935442,3459.447744221069,2823.0364999999993,2186.6252557789294,0.49528286753212775,0.3011140576956368,0.07375476263266566,0,0,0.0
2024-08-17,2024,8,5,0,ETHUSDT,2592.72,2629.69,2587.5,2614.51,0.8404301274337538,89348.676,0.8400411921025475,5.150646228234606,65.48173885754788,-0.24081738268069552,1,1,-0.6413808868647958,0,0,0,0,1,-0.26058564673408896,1,-0.08890903302172792,-0.32388027899678323,0,2642.9079211899343,-0.027518330361537148,0,0,0,0,4.229353332403428,1,2569.9,2630.97,2550.04,2592.73,270684.1373,39.048022470841836,3402.619242018614,2790.222499999999,2177.825757981384,0.4723953068916663,0.33875444915904224,0.0701128361183219,0,0,0.0
2024-08-18,2024,8,6,0,ETHUSDT,2614.51,2689.16,2594.53,2612.15,-0.090265479956096,174074.0585,-0.09026547995609757,5.12362969515395,65.26290771799934,-0.6699153600531286,1,0,-0.6365413302612974,0,0,0,0,0,-0.2612530826489287,1,-0.8151716133955443,-0.712422932722933,0,2619.5759098024673,-0.013369411516093792,0,0,0,0,4.229353332403428,0,2592.72,2629.69,2587.5,2614.51,89348.676,40.15401451900293,3332.6251668463046,2757.439999999999,2182.2548331536937,0.4399946199068318,0.37575305463484676,0.06571505878068759,0,0,0.0
2024-08-19,2024,8,0,0,ETHUSDT,2612.15,2648.08,2563.58,2636.36,0.9268227322320708,224867.1336,0.9268227322320799,5.142843510130432,57.30683807779653,0.948255601459612,0,1,-0.6684445618922161,0,0,0,0,0,-0.2544062082852553,1,-0.46548728685241847,-0.5135055652406318,0,2606.229040574451,-0.011637908738071311,0,0,1,0,4.229353332403428,0,2614.51,2689.16,2594.53,2612.15,174074.0585,40.0691720333885,3239.187787385593,2722.1644999999994,2205.141212614406,0.39586033526833714,0.39360779032187865,0.06366388985332393,0,0,0.0
